remaining_maturity,S0,x0,reference_series,series_benchmark_time_sec
0.5,50.0,3.912023005428146,0.013523906733138875,0.026192208053544164
0.5,52.0,3.9512437185814275,0.020914682535813404,0.026192208053544164
0.5,54.0,3.9889840465642745,0.03170930001245851,0.026192208053544164
0.5,56.0,4.02535169073515,0.04723677082791177,0.026192208053544164
0.5,58.0,4.060443010546419,0.06926561187038087,0.026192208053544164
0.5,60.0,4.0943445622221,0.10010756621723993,0.026192208053544164
0.5,62.0,4.127134385045092,0.14271733160834205,0.026192208053544164
0.5,64.0,4.1588830833596715,0.20077302602297126,0.026192208053544164
0.5,66.0,4.189654742026425,0.27872084214185555,0.026192208053544164
0.5,68.0,4.219507705176107,0.3817691329356478,0.026192208053544164
0.5,70.0,4.248495242049359,0.5158219846795502,0.026192208053544164
0.5,72.0,4.276666119016055,0.687349387767762,0.026192208053544164
0.5,74.0,4.30406509320417,0.9031991120799997,0.026192208053544164
0.5,76.0,4.330733340286331,1.1703628686384178,0.026192208053544164
0.5,78.0,4.356708826689592,1.4957150159125663,0.026192208053544164
0.5,80.0,4.382026634673881,1.8857451161951004,0.026192208053544164
0.5,82.0,4.406719247264253,2.346305794073656,0.026192208053544164
0.5,84.0,4.430816798843313,2.882394854627803,0.026192208053544164
0.5,86.0,4.454347296253507,3.4979861370878464,0.026192208053544164
0.5,88.0,4.477336814478207,4.195917970078078,0.026192208053544164
0.5,90.0,4.499809670330265,4.977842236848975,0.026192208053544164
0.5,92.0,4.5217885770490405,5.844231705409953,0.026192208053544164
0.5,94.0,4.543294782270004,6.794438965023309,0.026192208053544164
0.5,96.0,4.564348191467836,7.826797326145707,0.026192208053544164
0.5,98.0,4.584967478670572,8.938752445410538,0.026192208053544164
0.5,100.0,4.605170185988092,10.127013109764437,0.026192208053544164
0.5,102.0,4.624972813284271,11.387710315059412,0.026192208053544164
0.5,104.0,4.6443908991413725,12.716555208159466,0.026192208053544164
0.5,106.0,4.663439094112067,14.108988326882425,0.026192208053544164
0.5,108.0,4.68213122712422,15.560314600025473,0.026192208053544164
0.5,110.0,4.700480365792417,17.065820545558744,0.026192208053544164
0.5,112.0,4.718498871295094,18.620871876572654,0.026192208053544164
0.5,114.0,4.736198448394496,20.220991200200825,0.026192208053544164
0.5,116.0,4.7535901911063645,21.86191663534854,0.026192208053544164
0.5,118.0,4.770684624465665,23.539642982142908,0.026192208053544164
0.5,120.0,4.787491742782046,25.250447579292373,0.026192208053544164
0.5,122.0,4.804021044733257,26.990903231488726,0.026192208053544164
0.5,124.0,4.820281565605037,28.757880631334253,0.026192208053544164
0.5,126.0,4.836281906951478,30.5485425929669,0.026192208053544164
0.5,128.0,4.852030263919617,32.36033220688671,0.026192208053544164
0.5,130.0,4.867534450455582,34.19095675944178,0.026192208053544164
0.5,132.0,4.882801922586371,36.03836896948439,0.026192208053544164
0.5,134.0,4.897839799950911,37.90074680387911,0.026192208053544164
0.5,136.0,4.912654885736052,39.776472860137446,0.026192208053544164
0.5,138.0,4.927253685157205,41.66411405924076,0.026192208053544164
0.5,140.0,4.941642422609304,43.5624021802559,0.026192208053544164
0.5,142.0,4.955827057601261,45.47021559228258,0.026192208053544164
0.5,144.0,4.969813299576001,47.38656239751086,0.026192208053544164
0.5,146.0,4.983606621708336,49.31056508885026,0.026192208053544164
0.5,148.0,4.997212273764115,51.24144674286675,0.026192208053544164
0.5,150.0,5.0106352940962555,53.17851870941327,0.026192208053544164
0.5,152.0,5.0238805208462765,55.1211697191142,0.026192208053544164
0.5,154.0,5.0369526024136295,57.06885630483131,0.026192208053544164
0.5,156.0,5.049856007249537,59.021094419876334,0.026192208053544164
0.5,158.0,5.062595033026967,60.977452131034354,0.026192208053544164
0.5,160.0,5.075173815233827,62.93754326592785,0.026192208053544164
0.5,162.0,5.087596335232384,64.90102189988457,0.026192208053544164
0.5,164.0,5.099866427824199,66.8675775756962,0.026192208053544164
0.5,166.0,5.111987788356544,68.83693115930424,0.026192208053544164
0.5,168.0,5.123963979403259,70.80883124464373,0.026192208053544164
0.5,170.0,5.135798437050262,72.78305103101533,0.026192208053544164
0.5,172.0,5.147494476813453,74.75938560603612,0.026192208053544164
0.5,174.0,5.159055299214529,76.73764957619125,0.026192208053544164
0.5,176.0,5.170483995038151,78.71767499513054,0.026192208053544164
0.5,178.0,5.181783550292085,80.69930954709343,0.026192208053544164
0.5,180.0,5.19295685089021,82.6824149491827,0.026192208053544164
0.5,182.0,5.204006687076795,84.66686554171581,0.026192208053544164
0.5,184.0,5.214935757608986,86.65254704060229,0.026192208053544164
0.5,186.0,5.225746673713202,88.63935542971824,0.026192208053544164
0.5,188.0,5.236441962829949,90.62719597465701,0.026192208053544164
0.5,190.0,5.247024072160486,92.61598234209876,0.026192208053544164
0.5,192.0,5.2574953720277815,94.60563581144287,0.026192208053544164
0.5,194.0,5.267858159063328,96.59608456736095,0.026192208053544164
0.5,196.0,5.278114659230517,98.58726306359765,0.026192208053544164
0.5,198.0,5.288267030694535,100.57911144974983,0.026192208053544164
0.5,200.0,5.298317366548036,102.5715750539136,0.026192208053544164
1.0,50.0,3.912023005428146,0.1634110378270394,0.03292683302424848
1.0,52.0,3.9512437185814275,0.22837888724870267,0.03292683302424848
1.0,54.0,3.9889840465642745,0.31297391312589046,0.03292683302424848
1.0,56.0,4.02535169073515,0.4210806673500947,0.03292683302424848
1.0,58.0,4.060443010546419,0.5568193567981432,0.03292683302424848
1.0,60.0,4.0943445622221,0.724452082421889,0.03292683302424848
1.0,62.0,4.127134385045092,0.9282793518803522,0.03292683302424848
1.0,64.0,4.1588830833596715,1.1725330408067594,0.03292683302424848
1.0,66.0,4.189654742026425,1.46127187152099,0.03292683302424848
1.0,68.0,4.219507705176107,1.7982848389180548,0.03292683302424848
1.0,70.0,4.248495242049359,2.1870069899911195,0.03292683302424848
1.0,72.0,4.276666119016055,2.6304507209613806,0.03292683302424848
1.0,74.0,4.30406509320417,3.1311544498842157,0.03292683302424848
1.0,76.0,4.330733340286331,3.691149281831378,0.03292683302424848
1.0,78.0,4.356708826689592,4.3119432019140325,0.03292683302424848
1.0,80.0,4.382026634673881,4.994521465211142,0.03292683302424848
1.0,82.0,4.406719247264253,5.739361225436797,0.03292683302424848
1.0,84.0,4.430816798843313,6.546458052372895,0.03292683302424848
1.0,86.0,4.454347296253507,7.41536180893018,0.03292683302424848
1.0,88.0,4.477336814478207,8.345219357611029,0.03292683302424848
1.0,90.0,4.499809670330265,9.334821703223547,0.03292683302424848
1.0,92.0,4.5217885770490405,10.382653413693644,0.03292683302424848
1.0,94.0,4.543294782270004,11.486942456675983,0.03292683302424848
1.0,96.0,4.564348191467836,12.645708914629552,0.03292683302424848
1.0,98.0,4.584967478670572,13.85681136964136,0.03292683302424848
1.0,100.0,4.605170185988092,15.117990062545347,0.03292683302424848
1.0,102.0,4.624972813284271,16.426906215761704,0.03292683302424848
1.0,104.0,4.6443908991413725,17.781177157935474,0.03292683302424848
1.0,106.0,4.663439094112067,19.178407097272355,0.03292683302424848
1.0,108.0,4.68213122712422,20.616213559093275,0.03292683302424848
1.0,110.0,4.700480365792417,22.092249633516513,0.03292683302424848
1.0,112.0,4.718498871295094,23.604222274832683,0.03292683302424848
1.0,114.0,4.736198448394496,25.149906959428957,0.03292683302424848
1.0,116.0,4.7535901911063645,26.727159048781232,0.03292683302424848
1.0,118.0,4.770684624465665,28.333922222794314,0.03292683302424848
1.0,120.0,4.787491742782046,29.968234351066304,0.03292683302424848
1.0,122.0,4.804021044733257,31.628231159520634,0.03292683302424848
1.0,124.0,4.820281565605037,33.312148030760774,0.03292683302424848
1.0,126.0,4.836281906951478,35.01832025142874,0.03292683302424848
1.0,128.0,4.852030263919617,36.74518199117959,0.03292683302424848
1.0,130.0,4.867534450455582,38.491264267545375,0.03292683302424848
1.0,132.0,4.882801922586371,40.25519212041186,0.03292683302424848
1.0,134.0,4.897839799950911,42.035681190148146,0.03292683302424848
1.0,136.0,4.912654885736052,43.831533865373174,0.03292683302424848
1.0,138.0,4.927253685157205,45.64163514039854,0.03292683302424848
1.0,140.0,4.941642422609304,47.464948298843645,0.03292683302424848
1.0,142.0,4.955827057601261,49.300510518888046,0.03292683302424848
1.0,144.0,4.969813299576001,51.14742847710924,0.03292683302424848
1.0,146.0,4.983606621708336,53.00487401177295,0.03292683302424848
1.0,148.0,4.997212273764115,54.87207989262816,0.03292683302424848
1.0,150.0,5.0106352940962555,56.7483357325589,0.03292683302424848
1.0,152.0,5.0238805208462765,58.63298406662994,0.03292683302424848
1.0,154.0,5.0369526024136295,60.52541661594325,0.03292683302424848
1.0,156.0,5.049856007249537,62.42507074708173,0.03292683302424848
1.0,158.0,5.062595033026967,64.33142613256601,0.03292683302424848
1.0,160.0,5.075173815233827,66.24400161349901,0.03292683302424848
1.0,162.0,5.087596335232384,68.16235226226517,0.03292683302424848
1.0,164.0,5.099866427824199,70.08606664062279,0.03292683302424848
1.0,166.0,5.111987788356544,72.01476424666058,0.03292683302424848
1.0,168.0,5.123963979403259,73.94809314275734,0.03292683302424848
1.0,170.0,5.135798437050262,75.88572775578653,0.03292683302424848
1.0,172.0,5.147494476813453,77.82736684026604,0.03292683302424848
1.0,174.0,5.159055299214529,79.77273159489253,0.03292683302424848
1.0,176.0,5.170483995038151,81.7215639228451,0.03292683302424848
1.0,178.0,5.181783550292085,83.673624826373,0.03292683302424848
1.0,180.0,5.19295685089021,85.62869292641655,0.03292683302424848
1.0,182.0,5.204006687076795,87.58656309835582,0.03292683302424848
1.0,184.0,5.214935757608986,89.54704521536969,0.03292683302424848
1.0,186.0,5.225746673713202,91.50996299133207,0.03292683302424848
1.0,188.0,5.236441962829949,93.47515291563319,0.03292683302424848
1.0,190.0,5.247024072160486,95.44246327278175,0.03292683302424848
1.0,192.0,5.2574953720277815,97.41175324011412,0.03292683302424848
1.0,194.0,5.267858159063328,99.38289205740084,0.03292683302424848
1.0,196.0,5.278114659230517,101.35575826258274,0.03292683302424848
1.0,198.0,5.288267030694535,103.33023898829941,0.03292683302424848
1.0,200.0,5.298317366548036,105.30622931427729,0.03292683302424848
1.5,50.0,3.912023005428146,0.5887733428240653,0.03727933298796415
1.5,52.0,3.9512437185814275,0.7614064106834673,0.03727933298796415
1.5,54.0,3.9889840465642745,0.968632146781214,0.03727933298796415
1.5,56.0,4.02535169073515,1.2138170518288447,0.03727933298796415
1.5,58.0,4.060443010546419,1.5001053489181926,0.03727933298796415
1.5,60.0,4.0943445622221,1.830363575811897,0.03727933298796415
1.5,62.0,4.127134385045092,2.2071370865754125,0.03727933298796415
1.5,64.0,4.1588830833596715,2.632618819032136,0.03727933298796415
1.5,66.0,4.189654742026425,3.1086300094229107,0.03727933298796415
1.5,68.0,4.219507705176107,3.6366120142382274,0.03727933298796415
1.5,70.0,4.248495242049359,4.2176280326425015,0.03727933298796415
1.5,72.0,4.276666119016055,4.852373299264322,0.03727933298796415
1.5,74.0,4.30406509320417,5.541192216424054,0.03727933298796415
1.5,76.0,4.330733340286331,6.284100893383053,0.03727933298796415
1.5,78.0,4.356708826689592,7.08081363361126,0.03727933298796415
1.5,80.0,4.382026634673881,7.930772036639782,0.03727933298796415
1.5,82.0,4.406719247264253,8.833175538925051,0.03727933298796415
1.5,84.0,4.430816798843313,9.787012391901422,0.03727933298796415
1.5,86.0,4.454347296253507,10.7910902522436,0.03727933298796415
1.5,88.0,4.477336814478207,11.844065729869865,0.03727933298796415
1.5,90.0,4.499809670330265,12.944472396949896,0.03727933298796415
1.5,92.0,4.5217885770490405,14.090746902171142,0.03727933298796415
1.5,94.0,4.543294782270004,15.281252956777017,0.03727933298796415
1.5,96.0,4.564348191467836,16.514303061935667,0.03727933298796415
1.5,98.0,4.584967478670572,17.788177931408164,0.03727933298796415
1.5,100.0,4.605170185988092,19.10114363057415,0.03727933298796415
1.5,102.0,4.624972813284271,20.451466504378626,0.03727933298796415
1.5,104.0,4.6443908991413725,21.837426004645213,0.03727933298796415
1.5,106.0,4.663439094112067,23.25732555346866,0.03727933298796415
1.5,108.0,4.68213122712422,24.709501596004134,0.03727933298796415
1.5,110.0,4.700480365792417,26.19233100472104,0.03727933298796415
1.5,112.0,4.718498871295094,27.704236999727943,0.03727933298796415
1.5,114.0,4.736198448394496,29.243693747527793,0.03727933298796415
1.5,116.0,4.7535901911063645,30.809229794764256,0.03727933298796415
1.5,118.0,4.770684624465665,32.39943048520211,0.03727933298796415
1.5,120.0,4.787491742782046,34.012939498187116,0.03727933298796415
1.5,122.0,4.804021044733257,35.64845963585086,0.03727933298796415
1.5,124.0,4.820281565605037,37.30475297488213,0.03727933298796415
1.5,126.0,4.836281906951478,38.9806404872111,0.03727933298796415
1.5,128.0,4.852030263919617,40.67500122273497,0.03727933298796415
1.5,130.0,4.867534450455582,42.38677113648775,0.03727933298796415
1.5,132.0,4.882801922586371,44.11494163256662,0.03727933298796415
1.5,134.0,4.897839799950911,45.85855788776555,0.03727933298796415
1.5,136.0,4.912654885736052,47.61671700928652,0.03727933298796415
1.5,138.0,4.927253685157205,49.38856607311198,0.03727933298796415
1.5,140.0,4.941642422609304,51.173300082623,0.03727933298796415
1.5,142.0,4.955827057601261,52.97015988080409,0.03727933298796415
1.5,144.0,4.969813299576001,54.77843004385079,0.03727933298796415
1.5,146.0,4.983606621708336,56.5974367791447,0.03727933298796415
1.5,148.0,4.997212273764115,58.42654584631849,0.03727933298796415
1.5,150.0,5.0106352940962555,60.265160516462565,0.03727933298796415
1.5,152.0,5.0238805208462765,62.112719581356295,0.03727933298796415
1.5,154.0,5.0369526024136295,63.96869542189731,0.03727933298796415
1.5,156.0,5.049856007249537,65.83259214259549,0.03727933298796415
1.5,158.0,5.062595033026967,67.70394377705186,0.03727933298796415
1.5,160.0,5.075173815233827,69.58231256770728,0.03727933298796415
1.5,162.0,5.087596335232384,71.46728732179065,0.03727933298796415
1.5,164.0,5.099866427824199,73.35848184427277,0.03727933298796415
1.5,166.0,5.111987788356544,75.25553344771937,0.03727933298796415
1.5,168.0,5.123963979403259,77.15810153820148,0.03727933298796415
1.5,170.0,5.135798437050262,79.06586627583155,0.03727933298796415
1.5,172.0,5.147494476813453,80.9785273080376,0.03727933298796415
1.5,174.0,5.159055299214529,82.89580257334389,0.03727933298796415
1.5,176.0,5.170483995038151,84.81742717315927,0.03727933298796415
1.5,178.0,5.181783550292085,86.74315230890518,0.03727933298796415
1.5,180.0,5.19295685089021,88.67274428168611,0.03727933298796415
1.5,182.0,5.204006687076795,90.60598355164936,0.03727933298796415
1.5,184.0,5.214935757608986,92.54266385415086,0.03727933298796415
1.5,186.0,5.225746673713202,94.48259136985816,0.03727933298796415
1.5,188.0,5.236441962829949,96.42558394595957,0.03727933298796415
1.5,190.0,5.247024072160486,98.37147036570833,0.03727933298796415
1.5,192.0,5.2574953720277815,100.3200896636053,0.03727933298796415
1.5,194.0,5.267858159063328,102.27129048361545,0.03727933298796415
1.5,196.0,5.278114659230517,104.22493047790869,0.03727933298796415
1.5,198.0,5.288267030694535,106.18087574372058,0.03727933298796415
1.5,200.0,5.298317366548036,108.13900029603367,0.03727933298796415
2.0,50.0,3.912023005428146,1.2589833602466978,0.0411209580488503
2.0,52.0,3.9512437185814275,1.551535749482354,0.0411209580488503
2.0,54.0,3.9889840465642745,1.8868080839901586,0.0411209580488503
2.0,56.0,4.02535169073515,2.266851725903503,0.0411209580488503
2.0,58.0,4.060443010546419,2.6933828881675757,0.0411209580488503
2.0,60.0,4.0943445622221,3.1677797243748533,0.0411209580488503
2.0,62.0,4.127134385045092,3.6910874611443334,0.0411209580488503
2.0,64.0,4.1588830833596715,4.264030119395751,0.0411209580488503
2.0,66.0,4.189654742026425,4.887027400523635,0.0411209580488503
2.0,68.0,4.219507705176107,5.560215405918465,0.0411209580488503
2.0,70.0,4.248495242049359,6.283469990774782,0.0411209580488503
2.0,72.0,4.276666119016055,7.056431707273529,0.0411209580488503
2.0,74.0,4.30406509320417,7.8785314539083116,0.0411209580488503
2.0,76.0,4.330733340286331,8.749016106683472,0.0411209580488503
2.0,78.0,4.356708826689592,9.666973557167337,0.0411209580488503
2.0,80.0,4.382026634673881,10.631356717614514,0.0411209580488503
2.0,82.0,4.406719247264253,11.641006172313999,0.0411209580488503
2.0,84.0,4.430816798843313,12.694671256228183,0.0411209580488503
2.0,86.0,4.454347296253507,13.791029427192841,0.0411209580488503
2.0,88.0,4.477336814478207,14.928703867478696,0.0411209580488503
2.0,90.0,4.499809670330265,16.106279305834924,0.0411209580488503
2.0,92.0,4.5217885770490405,17.322316093909112,0.0411209580488503
2.0,94.0,4.543294782270004,18.575362602896835,0.0411209580488503
2.0,96.0,4.564348191467836,19.8639660291078,0.0411209580488503
2.0,98.0,4.584967478670572,21.186681712412497,0.0411209580488503
2.0,100.0,4.605170185988092,22.542081080686568,0.0411209580488503
2.0,102.0,4.624972813284271,23.928758337653864,0.0411209580488503
2.0,104.0,4.6443908991413725,25.345336012034142,0.0411209580488503
2.0,106.0,4.663439094112067,26.79046948354769,0.0411209580488503
2.0,108.0,4.68213122712422,28.26285059689163,0.0411209580488503
2.0,110.0,4.700480365792417,29.76121046890271,0.0411209580488503
2.0,112.0,4.718498871295094,31.28432158727867,0.0411209580488503
2.0,114.0,4.736198448394496,32.83099929183904,0.0411209580488503
2.0,116.0,4.7535901911063645,34.400102721684625,0.0411209580488503
2.0,118.0,4.770684624465665,35.99053530400359,0.0411209580488503
2.0,120.0,4.787491742782046,37.601244852837354,0.0411209580488503
2.0,122.0,4.804021044733257,39.2312233390041,0.0411209580488503
2.0,124.0,4.820281565605037,40.879506385648725,0.0411209580488503
2.0,126.0,4.836281906951478,42.54517253761565,0.0411209580488503
2.0,128.0,4.852030263919617,44.22734234704226,0.0411209580488503
2.0,130.0,4.867534450455582,45.925177312260736,0.0411209580488503
2.0,132.0,4.882801922586371,47.63787870227131,0.0411209580488503
2.0,134.0,4.897839799950911,49.36468629469242,0.0411209580488503
2.0,136.0,4.912654885736052,51.104877051182896,0.0411209580488503
2.0,138.0,4.927253685157205,52.85776375084181,0.0411209580488503
2.0,140.0,4.941642422609304,54.62269359899473,0.0411209580488503
2.0,142.0,4.955827057601261,56.399046826035885,0.0411209580488503
2.0,144.0,4.969813299576001,58.186235288587454,0.0411209580488503
2.0,146.0,4.983606621708336,59.98370108313241,0.0411209580488503
2.0,148.0,4.997212273764115,61.79091518043345,0.0411209580488503
2.0,150.0,5.0106352940962555,63.60737608745959,0.0411209580488503
2.0,152.0,5.0238805208462765,65.43260854215954,0.0411209580488503
2.0,154.0,5.0369526024136295,67.2661622452369,0.0411209580488503
2.0,156.0,5.049856007249537,69.10761063206421,0.0411209580488503
2.0,158.0,5.062595033026967,70.95654968700912,0.0411209580488503
2.0,160.0,5.075173815233827,72.81259680171023,0.0411209580488503
2.0,162.0,5.087596335232384,74.67538967822543,0.0411209580488503
2.0,164.0,5.099866427824199,76.54458527745672,0.0411209580488503
2.0,166.0,5.111987788356544,78.41985881282655,0.0411209580488503
2.0,168.0,5.123963979403259,80.30090278883111,0.0411209580488503
2.0,170.0,5.135798437050262,82.18742608380443,0.0411209580488503
2.0,172.0,5.147494476813453,84.07915307599832,0.0411209580488503
2.0,174.0,5.159055299214529,85.97582281190566,0.0411209580488503
2.0,176.0,5.170483995038151,87.87718821560388,0.0411209580488503
2.0,178.0,5.181783550292085,89.78301533780227,0.0411209580488503
2.0,180.0,5.19295685089021,91.69308264318929,0.0411209580488503
2.0,182.0,5.204006687076795,93.60718033463459,0.0411209580488503
2.0,184.0,5.214935757608986,95.52510971276544,0.0411209580488503
2.0,186.0,5.225746673713202,97.44668256942606,0.0411209580488503
2.0,188.0,5.236441962829949,99.37172061353205,0.0411209580488503
2.0,190.0,5.247024072160486,101.30005492784468,0.0411209580488503
2.0,192.0,5.2574953720277815,103.23152545521167,0.0411209580488503
2.0,194.0,5.267858159063328,105.16598051285617,0.0411209580488503
2.0,196.0,5.278114659230517,107.10327633332794,0.0411209580488503
2.0,198.0,5.288267030694535,109.0432766307757,0.0411209580488503
2.0,200.0,5.298317366548036,110.98585219124094,0.0411209580488503
